2026-03-31 23:56:26,566 - INFO - Using device: cuda
2026-03-31 23:56:55,638 - INFO - Epoch 52 | Batch index 000 | Step 000208 | Loss: 0.321426
2026-03-31 23:56:56,188 - INFO - Epoch 53 | Batch index 000 | Step 000212 | Loss: 0.264007
2026-03-31 23:56:56,725 - INFO - Epoch 54 | Batch index 000 | Step 000216 | Loss: 0.248961
2026-03-31 23:56:57,267 - INFO - Epoch 55 | Batch index 000 | Step 000220 | Loss: 0.292960
2026-03-31 23:56:57,825 - INFO - Epoch 56 | Batch index 000 | Step 000224 | Loss: 0.232217
2026-03-31 23:56:58,346 - INFO - Epoch 57 | Batch index 000 | Step 000228 | Loss: 0.579745
2026-03-31 23:56:58,870 - INFO - Epoch 58 | Batch index 000 | Step 000232 | Loss: 0.204519
2026-03-31 23:56:59,335 - INFO - Epoch 59 | Batch index 000 | Step 000236 | Loss: 0.196650
2026-03-31 23:56:59,852 - INFO - Epoch 60 | Batch index 000 | Step 000240 | Loss: 0.184167
2026-03-31 23:57:00,340 - INFO - Epoch 61 | Batch index 000 | Step 000244 | Loss: 0.176059
2026-03-31 23:57:00,815 - INFO - Epoch 62 | Batch index 000 | Step 000248 | Loss: 0.216963
2026-03-31 23:57:01,318 - INFO - Epoch 63 | Batch index 000 | Step 000252 | Loss: 0.168386
2026-03-31 23:57:01,806 - INFO - Epoch 64 | Batch index 000 | Step 000256 | Loss: 0.157571
2026-03-31 23:57:02,293 - INFO - Epoch 65 | Batch index 000 | Step 000260 | Loss: 0.179233
2026-03-31 23:57:02,803 - INFO - Epoch 66 | Batch index 000 | Step 000264 | Loss: 0.149918
2026-03-31 23:57:03,260 - INFO - Epoch 67 | Batch index 000 | Step 000268 | Loss: 0.202677
2026-03-31 23:57:03,748 - INFO - Epoch 68 | Batch index 000 | Step 000272 | Loss: 0.136054
2026-03-31 23:57:04,265 - INFO - Epoch 69 | Batch index 000 | Step 000276 | Loss: 0.139318
2026-03-31 23:57:04,729 - INFO - Epoch 70 | Batch index 000 | Step 000280 | Loss: 0.121240
2026-03-31 23:57:05,217 - INFO - Epoch 71 | Batch index 000 | Step 000284 | Loss: 0.119613
2026-03-31 23:57:05,703 - INFO - Epoch 72 | Batch index 000 | Step 000288 | Loss: 0.113628
2026-03-31 23:57:06,211 - INFO - Epoch 73 | Batch index 000 | Step 000292 | Loss: 0.165124
2026-03-31 23:57:06,698 - INFO - Epoch 74 | Batch index 000 | Step 000296 | Loss: 0.106604
2026-03-31 23:57:07,182 - INFO - Epoch 75 | Batch index 000 | Step 000300 | Loss: 0.168612
2026-03-31 23:57:07,671 - INFO - Epoch 76 | Batch index 000 | Step 000304 | Loss: 0.439325
2026-03-31 23:57:08,128 - INFO - Epoch 77 | Batch index 000 | Step 000308 | Loss: 0.104051
2026-03-31 23:57:08,640 - INFO - Epoch 78 | Batch index 000 | Step 000312 | Loss: 0.082335
2026-03-31 23:57:09,129 - INFO - Epoch 79 | Batch index 000 | Step 000316 | Loss: 0.227073
2026-03-31 23:57:09,608 - INFO - Epoch 80 | Batch index 000 | Step 000320 | Loss: 0.082231
2026-03-31 23:57:10,123 - INFO - Epoch 81 | Batch index 000 | Step 000324 | Loss: 0.085209
2026-03-31 23:57:10,621 - INFO - Epoch 82 | Batch index 000 | Step 000328 | Loss: 0.581958
2026-03-31 23:57:11,132 - INFO - Epoch 83 | Batch index 000 | Step 000332 | Loss: 0.077186
2026-03-31 23:57:11,634 - INFO - Epoch 84 | Batch index 000 | Step 000336 | Loss: 0.101031
2026-03-31 23:57:12,130 - INFO - Epoch 85 | Batch index 000 | Step 000340 | Loss: 0.079120
2026-03-31 23:57:12,650 - INFO - Epoch 86 | Batch index 000 | Step 000344 | Loss: 0.098915
2026-03-31 23:57:13,114 - INFO - Epoch 87 | Batch index 000 | Step 000348 | Loss: 0.385428
2026-03-31 23:57:13,628 - INFO - Epoch 88 | Batch index 000 | Step 000352 | Loss: 0.071096
2026-03-31 23:57:14,128 - INFO - Epoch 89 | Batch index 000 | Step 000356 | Loss: 0.478540
2026-03-31 23:57:14,594 - INFO - Epoch 90 | Batch index 000 | Step 000360 | Loss: 0.086915
2026-03-31 23:57:15,086 - INFO - Epoch 91 | Batch index 000 | Step 000364 | Loss: 0.078602
2026-03-31 23:57:15,687 - INFO - Epoch 92 | Batch index 000 | Step 000368 | Loss: 0.058273
2026-03-31 23:57:16,235 - INFO - Epoch 93 | Batch index 000 | Step 000372 | Loss: 0.059347
2026-03-31 23:57:16,752 - INFO - Epoch 94 | Batch index 000 | Step 000376 | Loss: 0.289217
2026-03-31 23:57:17,337 - INFO - Epoch 95 | Batch index 000 | Step 000380 | Loss: 0.989011
2026-03-31 23:57:17,972 - INFO - Epoch 96 | Batch index 000 | Step 000384 | Loss: 0.060574
2026-03-31 23:57:18,498 - INFO - Epoch 97 | Batch index 000 | Step 000388 | Loss: 0.063957
2026-03-31 23:57:19,067 - INFO - Epoch 98 | Batch index 000 | Step 000392 | Loss: 0.056154
2026-03-31 23:57:19,616 - INFO - Epoch 99 | Batch index 000 | Step 000396 | Loss: 0.061606
2026-03-31 23:57:20,159 - INFO - Epoch 100 | Batch index 000 | Step 000400 | Loss: 0.057109
2026-03-31 23:57:20,707 - INFO - Epoch 101 | Batch index 000 | Step 000404 | Loss: 0.055037
2026-03-31 23:57:21,268 - INFO - Epoch 102 | Batch index 000 | Step 000408 | Loss: 0.058627
2026-03-31 23:57:21,902 - INFO - Epoch 103 | Batch index 000 | Step 000412 | Loss: 0.110113
2026-03-31 23:57:22,411 - INFO - Epoch 104 | Batch index 000 | Step 000416 | Loss: 0.072985
2026-03-31 23:57:22,972 - INFO - Epoch 105 | Batch index 000 | Step 000420 | Loss: 0.063460
2026-03-31 23:57:23,568 - INFO - Epoch 106 | Batch index 000 | Step 000424 | Loss: 0.059353
2026-03-31 23:57:24,132 - INFO - Epoch 107 | Batch index 000 | Step 000428 | Loss: 0.065959
2026-03-31 23:57:24,669 - INFO - Epoch 108 | Batch index 000 | Step 000432 | Loss: 0.089447
2026-03-31 23:57:25,137 - INFO - Epoch 109 | Batch index 000 | Step 000436 | Loss: 0.090499
2026-03-31 23:57:25,652 - INFO - Epoch 110 | Batch index 000 | Step 000440 | Loss: 0.070121
2026-03-31 23:57:26,185 - INFO - Epoch 111 | Batch index 000 | Step 000444 | Loss: 0.051186
2026-03-31 23:57:26,680 - INFO - Epoch 112 | Batch index 000 | Step 000448 | Loss: 0.052832
2026-03-31 23:57:27,161 - INFO - Epoch 113 | Batch index 000 | Step 000452 | Loss: 0.055005
2026-03-31 23:57:27,669 - INFO - Epoch 114 | Batch index 000 | Step 000456 | Loss: 0.052189
2026-03-31 23:57:28,185 - INFO - Epoch 115 | Batch index 000 | Step 000460 | Loss: 0.044226
2026-03-31 23:57:28,654 - INFO - Epoch 116 | Batch index 000 | Step 000464 | Loss: 0.052056
2026-03-31 23:57:29,178 - INFO - Epoch 117 | Batch index 000 | Step 000468 | Loss: 0.047801
2026-03-31 23:57:29,671 - INFO - Epoch 118 | Batch index 000 | Step 000472 | Loss: 0.049697
2026-03-31 23:57:30,138 - INFO - Epoch 119 | Batch index 000 | Step 000476 | Loss: 0.066289
2026-03-31 23:57:30,659 - INFO - Epoch 120 | Batch index 000 | Step 000480 | Loss: 0.120926
2026-03-31 23:57:31,160 - INFO - Epoch 121 | Batch index 000 | Step 000484 | Loss: 0.059068
2026-03-31 23:57:31,632 - INFO - Epoch 122 | Batch index 000 | Step 000488 | Loss: 0.800692
