step,loss
175,0.36807021498680115
176,0.5774130821228027
177,0.3860799968242645
178,0.36216744780540466
179,0.9149328470230103
180,0.35611575841903687
181,0.3536915183067322
182,0.338844358921051
183,0.3506821095943451
184,0.33627551794052124
185,0.36294683814048767
186,0.33377426862716675
187,0.8854061961174011
188,0.32955774664878845
189,0.5605677366256714
190,0.5452207922935486
191,0.33210963010787964
192,0.31872832775115967
193,0.38691848516464233
194,0.3094199299812317
195,0.3034828007221222
196,0.32062622904777527
197,0.29588377475738525
198,0.3017633557319641
199,0.30036285519599915
200,0.29826483130455017
201,0.4431016445159912
202,0.290874183177948
203,0.28403452038764954
204,0.40840983390808105
205,0.27583926916122437
206,0.3593757748603821
207,0.27181458473205566
208,0.32142603397369385
209,0.2696169316768646
210,0.2583485245704651
211,0.47125276923179626
212,0.264007031917572
213,0.2466433346271515
214,0.26642388105392456
215,0.248622864484787
216,0.24896076321601868
217,0.25795358419418335
218,0.26561444997787476
219,0.2592127025127411
220,0.2929597496986389
221,0.24782884120941162
222,0.24164226651191711
223,0.22523126006126404
224,0.23221659660339355
225,0.2248631715774536
226,0.885514497756958
227,0.23940405249595642
228,0.579745352268219
229,0.21527189016342163
230,0.2133731096982956
231,0.20945493876934052
232,0.20451852679252625
233,0.4347633719444275
234,0.20590464770793915
235,0.20477914810180664
236,0.19664999842643738
237,0.1924808919429779
238,0.4663982093334198
239,0.20267806947231293
240,0.18416732549667358
241,0.2174299657344818
242,0.19384214282035828
243,0.19600334763526917
244,0.17605915665626526
245,0.1847655028104782
246,0.3304082751274109
247,0.1735895574092865
248,0.21696257591247559
249,0.3973327875137329
250,0.7186331152915955
251,0.16669845581054688
252,0.16838614642620087
253,0.1653698831796646
254,0.18328985571861267
255,0.17733162641525269
256,0.15757088363170624
257,0.1647801399230957
258,0.1505245864391327
259,0.1599084436893463
260,0.17923268675804138
261,0.14270256459712982
262,0.14522282779216766
263,0.1695995181798935
264,0.14991825819015503
265,0.14400343596935272
266,0.5469297170639038
267,0.14319676160812378
268,0.20267748832702637
269,0.34358176589012146
270,0.12102493643760681
271,0.14548911154270172
272,0.13605350255966187
273,0.1583564728498459
274,0.5050449371337891
275,0.13076791167259216
276,0.13931779563426971
277,0.12798260152339935
278,0.13043171167373657
279,0.5400019884109497
280,0.1212402805685997
281,0.12834441661834717
282,0.12107549607753754
283,0.11667438596487045
284,0.11961302161216736
285,0.11749297380447388
286,0.4278336465358734
287,0.1602463722229004
288,0.11362767219543457
289,0.1364183872938156
290,0.10760319232940674
291,0.10458981245756149
292,0.16512376070022583
293,0.10803350806236267
294,0.3213154673576355
295,0.10909181833267212
296,0.10660362243652344
297,0.16597239673137665
298,0.7168396711349487
299,0.09584542363882065
300,0.16861169040203094
301,0.5881668329238892
302,0.09979113936424255
303,0.10365055501461029
304,0.4393247067928314
305,0.10369154810905457
306,0.08522986620664597
307,0.10767088830471039
308,0.10405062139034271
309,0.10645272582769394
310,0.18943575024604797
311,0.09497258067131042
312,0.08233514428138733
313,0.09187287092208862
314,0.08650308847427368
315,0.09333693981170654
316,0.22707262635231018
317,0.08904817700386047
318,0.141590878367424
319,0.0867980569601059
320,0.0822310745716095
321,0.07148198783397675
322,0.08650463074445724
323,0.37719547748565674
324,0.0852094292640686
325,0.08112671971321106
326,0.08829232305288315
327,0.22875961661338806
328,0.5819582939147949
329,0.07710660994052887
330,0.2511453926563263
331,0.07603447139263153
332,0.07718559354543686
333,0.07709226757287979
334,0.07041577249765396
335,0.07980255782604218
336,0.10103064775466919
337,0.42831188440322876
338,0.07337749749422073
339,0.08138686418533325
340,0.07911964505910873
341,0.07229038327932358
342,0.08245518803596497
343,0.06595133244991302
344,0.0989152118563652
345,0.10837262123823166
346,0.07544934004545212
347,0.07361285388469696
348,0.38542795181274414
349,0.5449427366256714
350,0.07819065451622009
351,0.07543911039829254
352,0.07109592854976654
353,0.07201813161373138
354,0.07065515965223312
355,0.11972390115261078
356,0.47854042053222656
357,0.061629101634025574
358,0.13176755607128143
359,0.07000547647476196
360,0.08691534399986267
361,0.057059720158576965
362,0.08905437588691711
363,0.0690249502658844
364,0.07860170304775238
365,0.06704619526863098
366,0.07833801209926605
367,0.060503244400024414
368,0.058273084461688995
369,0.06730876863002777
370,0.06646137684583664
371,0.05992831289768219
372,0.05934703350067139
373,0.06184151768684387
374,0.7424144744873047
375,0.06192367896437645
376,0.2892169654369354
377,0.0607418492436409
378,0.05409757420420647
379,0.058115147054195404
380,0.9890112280845642
381,0.05931205675005913
382,0.0602942518889904
383,0.11776065826416016
384,0.060573965311050415
385,0.05942276120185852
386,0.06161346286535263
387,0.06715898215770721
388,0.06395725905895233
389,0.5927135348320007
390,0.05434316024184227
391,0.09583646059036255
392,0.05615374445915222
393,0.056561410427093506
394,0.7575459480285645
395,0.05935138091444969
396,0.06160638481378555
397,0.05094294250011444
398,0.053761981427669525
399,0.5456926822662354
400,0.05710935220122337
401,0.2055405229330063
402,0.05542917177081108
403,0.05005081743001938
404,0.0550365224480629
405,0.4939671456813812
406,0.17719793319702148
407,0.0561474934220314
408,0.058626528829336166
409,0.06342928856611252
410,0.6980328559875488
411,0.14646697044372559
412,0.1101127415895462
413,0.8357492685317993
414,0.7230873107910156
415,0.8049036860466003
416,0.07298523187637329
417,0.08395974338054657
418,0.1806086301803589
419,0.11606673896312714
420,0.06345955282449722
421,0.06562484800815582
422,0.06493217498064041
423,0.07700411230325699
424,0.05935327336192131
425,0.06833777576684952
426,0.06831156462430954
427,0.05390503257513046
428,0.06595920771360397
429,0.07718515396118164
430,0.0966864749789238
431,0.09346984326839447
432,0.08944740146398544
433,0.06385093927383423
434,0.06636863201856613
435,0.9127769470214844
436,0.09049928188323975
437,0.06725318729877472
438,0.08695118129253387
439,0.08046591281890869
440,0.07012054324150085
441,0.10840406268835068
442,0.07663418352603912
443,0.06625305116176605
444,0.05118647217750549
445,0.06150425598025322
446,0.05683828890323639
447,0.0558992438018322
448,0.05283171683549881
449,0.05687931925058365
450,0.055334996432065964
451,0.05333509296178818
452,0.055004533380270004
453,0.06047748029232025
454,0.049985699355602264
455,0.05117974430322647
456,0.05218930542469025
457,0.5461747050285339
458,0.04547586664557457
459,0.36021527647972107
460,0.044226448982954025
461,0.22185270488262177
462,0.0514836311340332
463,0.05177852138876915
464,0.05205636844038963
465,0.053099971264600754
466,0.04871973395347595
467,0.05334047973155975
468,0.04780057072639465
469,0.054314784705638885
470,0.14147570729255676
471,0.31681299209594727
472,0.049696795642375946
473,0.05158910155296326
474,0.5848219394683838
475,0.06476134806871414
476,0.06628921627998352
477,0.07458744943141937
478,0.04676739498972893
479,0.04669276997447014
480,0.12092636525630951
481,0.07382814586162567
482,0.06598228216171265
483,0.0692276805639267
484,0.05906808003783226
485,0.059645529836416245
486,0.060449521988630295
487,0.056003816425800323
488,0.8006917238235474
489,0.24748747050762177
490,0.05917242169380188
491,0.9663299322128296
492,0.0771002396941185
493,0.09201405942440033
494,0.05814732238650322
495,0.04876548796892166
496,0.08634813874959946
497,0.057723354548215866
498,0.06777246296405792
499,0.7750419974327087
500,0.5986416339874268
501,0.0704776868224144
502,0.48646295070648193
503,0.06402955949306488
504,0.06840166449546814
505,0.04647364839911461
506,0.05634569749236107
507,0.053841136395931244
508,0.41770514845848083
509,0.052559465169906616
510,0.5302289724349976
511,0.05850262939929962
512,0.30840516090393066
513,0.21181708574295044
514,0.058785147964954376
515,0.05308682471513748
516,0.4674973487854004
517,0.048147112131118774
518,0.07128077000379562
519,0.07135844230651855
520,0.07252989709377289
521,0.3492231070995331
522,0.05771488696336746
523,0.05479130148887634
524,0.06831628084182739
525,0.06362898647785187
526,0.0510198250412941
527,0.059571363031864166
528,0.05870480835437775
529,0.053516559302806854
530,0.4461567997932434
531,0.06262531876564026
532,0.11678653210401535
533,0.051920086145401
534,0.05739639326930046
535,0.05436936765909195
536,0.055540695786476135
537,0.0501062348484993
538,0.04292048141360283
539,0.06608401238918304
540,0.054612040519714355
541,0.053158752620220184
542,0.047403525561094284
543,0.05068746954202652
544,0.04866407811641693
545,0.05070696771144867
546,0.04971829056739807
547,0.16472996771335602
548,0.049845971167087555
549,0.05074276775121689
550,0.04290878400206566
551,0.21464280784130096
552,0.04370618984103203
553,0.05100071430206299
554,0.07288452237844467
555,0.8777657747268677
556,0.0556824654340744
557,0.054097484797239304
558,0.04743671417236328
559,0.06338313221931458
560,0.255099356174469
561,0.061363838613033295
562,0.055266182869672775
563,0.056314967572689056
564,0.05634761601686478
565,0.05375434085726738
566,0.05502928048372269
567,0.40209102630615234
568,0.054395612329244614
569,0.049853600561618805
570,0.05567575618624687
571,0.36340197920799255
572,0.04745146632194519
573,0.06501328200101852
574,0.056224625557661057
575,0.055191852152347565
576,0.15379279851913452
577,0.0703621506690979
578,0.060637637972831726
579,0.07788404822349548
580,0.0728304535150528
581,0.0632086992263794
582,0.15102873742580414
583,0.0509638786315918
584,0.1268247812986374
585,0.07962232083082199
586,0.07728356868028641
587,0.05690857768058777
588,0.06090796738862991
589,0.06198772415518761
590,0.04893138259649277
591,0.18265283107757568
592,0.056943368166685104
593,0.9534885883331299
594,0.055194191634655
595,0.0559379868209362
596,0.09184080362319946
597,0.0570434145629406
598,0.20569023489952087
599,0.05851828306913376
600,0.06357993185520172
601,0.4388010501861572
602,0.05738035961985588
603,0.18454965949058533
604,0.059820644557476044
605,0.06372267752885818
606,0.04646138474345207
607,0.8875099420547485
608,0.08441223204135895
609,0.0541025847196579
610,0.045990221202373505
611,0.08459468185901642
612,0.057247381657361984
613,0.37108612060546875
614,0.12279121577739716
615,0.05517176538705826
616,0.11303316801786423
617,0.07573350518941879
618,0.07172758877277374
619,0.06171434372663498
620,0.06368625164031982
621,0.07086601853370667
622,0.06993703544139862
623,0.06209510192275047
624,0.05891145020723343
625,0.1618761122226715
626,0.060128986835479736
627,0.0532698929309845
628,0.06420043110847473
629,0.05378309637308121
630,0.05817362666130066
631,0.06435924023389816
632,0.04729822278022766
633,0.054248444736003876
634,0.09350236505270004
635,0.05246797204017639
636,0.13167685270309448
637,0.048703864216804504
638,0.056526850908994675
639,0.05685574561357498
640,0.1578027456998825
641,0.8579251766204834
642,0.06828518211841583
643,0.1499958634376526
644,0.07404881715774536
645,0.07775416970252991
646,0.0567922405898571
647,0.05696888267993927
648,0.15226757526397705
649,0.27809521555900574
650,0.05504351854324341
651,0.09517049789428711
652,0.05586710572242737
653,0.05516082048416138
654,0.058912307024002075
655,0.05962352082133293
656,0.0643802136182785
657,0.08099044859409332
658,0.05653667077422142
659,0.056873515248298645
660,0.060419149696826935
661,0.11948063224554062
662,0.8260469436645508
663,0.0961475819349289
664,0.10041847825050354
665,0.05404127761721611
666,0.05686181038618088
667,0.060927581042051315
668,0.052130039781332016
669,0.055466264486312866
670,0.18870076537132263
671,0.23796086013317108
672,0.04784779250621796
673,0.05970926210284233
674,0.060479432344436646
675,0.0587010383605957
676,0.056931864470243454
677,0.05642317980527878
678,0.23173284530639648
679,0.0636640414595604
680,0.06004921719431877
681,0.055861469358205795
682,0.05511012300848961
683,0.05445665121078491
684,0.1443077027797699
685,0.0544988214969635
686,0.04934060573577881
687,0.05813352391123772
688,0.07538102567195892
689,0.10829242318868637
690,0.057018399238586426
691,0.06653287261724472
692,0.058081142604351044
693,0.054277416318655014
694,0.05499128997325897
695,0.07435977458953857
696,0.04887985438108444
697,0.06568652391433716
698,0.05902650207281113
699,0.2112749218940735
700,0.05617183446884155
701,0.06372057646512985
702,0.0630289614200592
703,0.06251279264688492
704,0.050889529287815094
705,0.062436722218990326
706,0.06539815664291382
707,0.05639303848147392
708,0.04912199079990387
709,0.05427895113825798
710,0.0500732883810997
711,0.05308391898870468
712,0.05350567027926445
713,0.1588452309370041
714,0.05137498304247856
715,0.05854938179254532
716,0.3583536148071289
717,0.05252659320831299
718,0.052749328315258026
719,0.10523500293493271
720,0.050239965319633484
721,0.05693928897380829
722,0.055324487388134
723,0.048319678753614426
724,0.27538684010505676
725,0.04697122424840927
726,0.05055869370698929
727,0.11802233755588531
728,0.04835599660873413
729,0.053630173206329346
730,0.05769970268011093
731,0.051764797419309616
732,0.21962180733680725
733,0.05295548588037491
734,0.0531587228178978
735,0.5560527443885803
736,0.054855477064847946
737,0.0570463091135025
738,0.059854745864868164
739,0.04355373978614807
740,0.11241656541824341
741,0.048726677894592285
742,0.05586835741996765
743,0.049252867698669434
744,0.05537699908018112
745,0.0512814000248909
746,0.04740723967552185
747,0.13194943964481354
748,0.12241771072149277
749,0.06224622577428818
750,0.05417203903198242
751,0.07382829487323761
752,0.05097990483045578
753,0.05132342502474785
754,0.057615574449300766
755,0.05003904551267624
756,0.04769159108400345
757,0.1338537037372589
758,0.25949519872665405
759,0.052180640399456024
760,0.049898914992809296
761,0.04654852673411369
762,0.05994107946753502
763,0.06829904019832611
764,0.05107847601175308
765,0.7156679630279541
766,0.0576985739171505
767,0.05765493959188461
768,0.061273664236068726
769,0.05433053523302078
770,0.052060019224882126
771,0.05119776725769043
772,0.09041403234004974
773,0.12295784056186676
774,0.6671948432922363
775,0.17329451441764832
776,0.05350760370492935
777,0.052556879818439484
778,0.05188382416963577
779,0.054151635617017746
780,0.09652581810951233
781,0.31802353262901306
782,0.07025545835494995
783,0.05760158225893974
784,0.05470498651266098
785,0.051476143300533295
786,0.05362211912870407
787,0.05445881932973862
788,0.2344440221786499
789,0.056278347969055176
790,0.057127974927425385
791,0.053015828132629395
792,0.050945308059453964
793,0.19056165218353271
794,0.050923775881528854
795,0.054903190582990646
796,0.7620097994804382
797,0.04855244979262352
798,0.052128866314888
799,0.06393005698919296
800,0.04936380311846733
801,0.0523546040058136
802,0.04770626872777939
803,0.08348697423934937
804,0.045646946877241135
805,0.05000599846243858
806,0.5167638659477234
807,0.042835503816604614
808,0.049033503979444504
809,0.05835802108049393
810,0.04261504113674164
811,0.1954670250415802
812,0.32715195417404175
813,0.05015357583761215
814,0.3769187927246094
815,0.04685938358306885
816,0.049907438457012177
817,0.0611472986638546
818,0.3212241530418396
819,0.06595429033041
820,0.05521966144442558
821,0.08556216955184937
822,0.04878520965576172
823,0.05234624072909355
824,0.051098063588142395
825,0.050707846879959106
826,0.05672147870063782
827,0.05240749940276146
828,0.053199201822280884
829,0.6651091575622559
830,0.050333719700574875
831,0.053491853177547455
832,0.04973907023668289
833,0.07123143970966339
834,0.051440369337797165
835,0.07211700826883316
836,0.04839766025543213
837,0.05918329209089279
838,0.0506456196308136
839,0.07661837339401245
840,0.2553963363170624
841,0.04647766053676605
842,0.06514731049537659
843,0.10907439887523651
844,0.05327468365430832
845,0.05678790807723999
846,0.11722378432750702
847,0.059160199016332626
848,0.05621010810136795
849,0.0494975745677948
850,0.047720860689878464
851,0.0496918186545372
852,0.050253402441740036
853,0.05732932314276695
854,0.11231638491153717
855,0.0491052083671093
856,0.04833158850669861
857,0.049035441130399704
858,0.04716258496046066
859,0.048184268176555634
860,0.04509514570236206
861,0.05277208611369133
862,0.04610287770628929
863,0.046275459229946136
864,0.04395093768835068
865,0.058118633925914764
866,0.06046000123023987
867,0.050242092460393906
868,0.046257924288511276
869,0.042953502386808395
870,0.04227030277252197
871,0.2092253565788269
872,0.041286077350378036
873,0.041444532573223114
874,0.0442870557308197
875,0.08847545087337494
876,0.05112599954009056
877,0.04713505506515503
878,0.0491698756814003
879,0.15795958042144775
880,0.04803941771388054
881,0.06650935113430023
882,0.33172449469566345
883,0.3412468433380127
884,0.06522231549024582
885,0.05543273314833641
886,0.053025029599666595
887,0.7780610918998718
888,0.05060405656695366
889,0.056201424449682236
890,0.18022355437278748
891,0.06107471510767937
892,0.0576331727206707
893,0.07862364500761032
894,0.051281094551086426
895,0.05194501206278801
896,0.06230853125452995
897,0.5491593480110168
898,0.05398884043097496
899,0.05640978738665581
900,0.05391490086913109
901,0.05480515584349632
902,0.05304433032870293
903,0.05542462319135666
904,0.05406492203474045
905,0.05262881517410278
906,0.048477184027433395
907,0.8217589259147644
908,0.04539532586932182
909,0.04733005166053772
910,0.05023075267672539
911,0.05339560657739639
912,0.04738312587141991
913,0.047102682292461395
914,0.045757442712783813
915,0.04697545990347862
916,0.3165770173072815
917,0.06907791644334793
918,0.05072512477636337
919,0.04796522483229637
920,0.04514561593532562
921,0.047917962074279785
922,0.07780177146196365
923,0.045611850917339325
924,0.046093620359897614
925,0.06200858950614929
926,0.06696325540542603
927,0.07324182242155075
928,0.0807780772447586
929,0.05221563205122948
930,0.053236931562423706
931,0.9124884605407715
932,0.4614628553390503
933,0.06267483532428741
934,0.05489574000239372
935,0.26100069284439087
936,0.05718172714114189
937,0.07564916461706161
938,0.05226626247167587
939,0.05505816265940666
940,0.7423655390739441
941,0.07480739057064056
942,0.11859139055013657
943,0.06288420408964157
944,0.12465115636587143
945,0.06492109596729279
946,0.4370526075363159
947,0.07447575777769089
948,0.09624601900577545
949,0.08951495587825775
950,0.06551694869995117
951,0.07879622280597687
952,0.08780159801244736
953,0.24191240966320038
954,0.07044122368097305
955,0.07050348818302155
956,0.09574967622756958
957,0.07199473679065704
958,0.07670532166957855
959,0.06766558438539505
960,0.07512009143829346
961,0.07808409631252289
962,0.07673870772123337
963,0.3556640148162842
964,0.07203104346990585
965,0.2122914046049118
966,0.06871223449707031
967,0.06676448881626129
968,0.06435010582208633
969,0.06975676864385605
970,0.38938969373703003
971,0.07156249135732651
972,0.06440873444080353
973,0.06611891090869904
974,0.066159687936306
975,0.5685033798217773
976,0.06121179088950157
977,0.06087469309568405
978,0.06516715884208679
979,0.06515645980834961
980,0.056491248309612274
981,0.06086202710866928
982,0.05826226994395256
983,0.05863495171070099
984,0.05746958777308464
985,0.06418196856975555
986,0.1043189987540245
987,0.0810602605342865
988,0.051595401018857956
989,0.05077379196882248
990,0.0470830500125885
991,0.5484746098518372
992,0.04630182310938835
993,0.08561623096466064
994,0.04529576748609543
995,0.30788519978523254
996,0.05497254058718681
997,0.05006721615791321
998,0.049122150987386703
999,0.0525127649307251
1000,0.048994582146406174
1001,0.05369948595762253
1002,0.04946495592594147
1003,0.4801360070705414
1004,0.05808551236987114
1005,0.048961423337459564
1006,0.0471368245780468
1007,0.04709497094154358
1008,0.046739500015974045
1009,0.04609641432762146
1010,0.05094897374510765
1011,0.04447904974222183
1012,0.04532088339328766
1013,0.04734557121992111
1014,0.04362405464053154
1015,0.06424741446971893
1016,0.056195177137851715
1017,0.05588158220052719
1018,0.04664069414138794
1019,0.042706143110990524
1020,0.04630246385931969
1021,0.04115225747227669
1022,0.050112418830394745
1023,0.042492084205150604
1024,0.04316721484065056
1025,0.04152580723166466
1026,0.05073340982198715
1027,0.03903598710894585
1028,0.052465714514255524
1029,0.7837076187133789
1030,0.04491286724805832
1031,0.05009772628545761
1032,0.03826151788234711
1033,0.042802661657333374
1034,0.04229375720024109
1035,0.13230441510677338
1036,0.03958142548799515
1037,0.20026974380016327
1038,0.04257658123970032
1039,0.04526534676551819
1040,0.04014379531145096
1041,0.0445871464908123
1042,0.05127379298210144
1043,0.046017855405807495
1044,0.6889087557792664
1045,0.042494069784879684
1046,0.046559639275074005
1047,0.15225772559642792
1048,0.05005761235952377
1049,0.047177236527204514
1050,0.047485336661338806
1051,0.04292207211256027
1052,0.06745193898677826
1053,0.044398870319128036
1054,0.04075302928686142
1055,0.04352390393614769
1056,0.046224795281887054
1057,0.04175861179828644
1058,0.04715430736541748
1059,0.04322100803256035
1060,0.04687746614217758
1061,0.04353312775492668
1062,0.04198324307799339
1063,0.04163507744669914
1064,0.4912591874599457
1065,0.7329678535461426
1066,0.04467976093292236
1067,0.06703264266252518
1068,0.05645103380084038
1069,0.04531235992908478
1070,0.09970925748348236
1071,0.04603196308016777
1072,0.0772881731390953
1073,0.06711246073246002
1074,0.3910692632198334
1075,0.05029584467411041
1076,0.049149662256240845
1077,0.05662856623530388
1078,0.06939463317394257
1079,0.06308439373970032
1080,0.04818408936262131
1081,0.044791750609874725
1082,0.04561102017760277
1083,0.04622744023799896
1084,0.046297587454319
1085,0.04929080232977867
1086,0.048785895109176636
1087,0.04577907174825668
1088,0.04725201055407524
1089,0.04118822515010834
1090,0.06959903985261917
1091,0.04479030892252922
1092,0.049618080258369446
1093,0.0466320775449276
1094,0.09531354159116745
1095,0.041261542588472366
1096,0.048820436000823975
1097,0.054267190396785736
1098,0.046520035713911057
1099,0.04572680592536926
1100,0.04837406426668167
1101,0.04013649374246597
1102,0.052125632762908936
1103,0.0656682550907135
1104,0.04883718118071556
1105,0.04125409573316574
1106,0.04201313853263855
1107,0.08393397182226181
1108,0.4180978238582611
1109,0.04406264051795006
1110,0.04199713468551636
1111,0.046139054000377655
1112,0.04393702372908592
1113,0.04407752677798271
1114,0.04273973032832146
1115,0.044603027403354645
1116,0.04372197389602661
1117,0.039961330592632294
1118,0.041096918284893036
1119,0.03898871690034866
1120,0.039131153374910355
1121,0.04260767996311188
1122,0.07487376779317856
1123,0.04331272095441818
1124,0.04824139177799225
1125,0.04028746485710144
1126,0.05894755572080612
1127,0.47609782218933105
1128,0.04349551722407341
1129,0.04459449648857117
1130,0.050119318068027496
1131,0.040716949850320816
1132,0.04221205413341522
1133,0.11857377737760544
1134,0.04117635637521744
1135,0.31577858328819275
1136,0.040991269052028656
1137,0.041029468178749084
1138,0.0572318434715271
1139,0.49557918310165405
1140,0.05952896922826767
1141,0.050240229815244675
1142,0.3700202405452728
1143,0.0419548861682415
1144,0.041717927902936935
1145,0.18169157207012177
1146,0.04283399507403374
1147,0.053089022636413574
1148,0.04532676190137863
1149,0.04543698579072952
1150,0.046537645161151886
1151,0.32048356533050537
1152,0.040680479258298874
1153,0.044013023376464844
1154,0.052269965410232544
1155,0.04267851263284683
1156,0.05894498527050018
1157,0.04500048607587814
1158,0.05661958456039429
1159,0.05993279069662094
1160,0.059623897075653076
1161,0.10844747722148895
1162,0.05222450941801071
1163,0.041597314178943634
1164,0.04429889842867851
1165,0.043357640504837036
1166,0.045638084411621094
1167,0.04189067333936691
1168,0.3115875720977783
1169,0.06424727290868759
1170,0.04575158283114433
1171,0.05256369709968567
1172,0.04300268739461899
1173,0.043317846953868866
1174,0.5417391061782837
1175,0.04929973930120468
1176,0.049513816833496094
1177,0.04418034479022026
1178,0.05031028389930725
1179,0.06335526704788208
1180,0.11201336234807968
1181,0.056114502251148224
1182,0.05093666911125183
1183,0.04190009832382202
1184,0.04805512726306915
1185,0.045972369611263275
1186,0.04473639652132988
1187,0.04394619166851044
1188,0.06606771051883698
1189,0.0475790798664093
1190,0.04893368110060692
1191,0.09282948821783066
1192,0.05702614784240723
1193,0.05276336893439293
1194,0.04513883590698242
1195,0.04508553072810173
1196,0.10944261401891708
1197,0.042914994060993195
1198,0.04687616229057312
1199,0.05094873160123825
1200,0.04178684577345848
1201,0.08873506635427475
1202,0.12155117839574814
1203,0.043164562433958054
1204,0.04503105580806732
1205,0.0654621347784996
1206,0.03915735334157944
1207,0.04006142169237137
1208,0.052653566002845764
1209,0.04537736624479294
1210,0.04463125392794609
1211,0.0407932847738266
1212,0.03947260603308678
1213,0.052911512553691864
1214,0.21816587448120117
1215,0.04159051924943924
1216,0.09251268953084946
1217,0.03861842676997185
1218,0.07227777689695358
1219,0.038536667823791504
1220,0.04084830358624458
1221,0.05134853348135948
1222,0.178700789809227
1223,0.06650607287883759
1224,0.03840825706720352
1225,0.041574008762836456
1226,0.040660466998815536
1227,0.04092823714017868
1228,0.1129004955291748
1229,0.0396215096116066
1230,0.038694631308317184
1231,0.04058925062417984
1232,0.05494995042681694
1233,0.041645266115665436
1234,0.047036826610565186
1235,0.03805170953273773
1236,0.040418073534965515
1237,0.03689727559685707
1238,0.03939273953437805
1239,0.04546409845352173
1240,0.1081194281578064
1241,0.5271848440170288
1242,0.4227522015571594
1243,0.04999534413218498
1244,0.039050497114658356
1245,0.0642494410276413
1246,0.045205336064100266
1247,0.04058397561311722
1248,0.050600238144397736
1249,0.04068082571029663
1250,0.03860035538673401
1251,0.7978663444519043
